Company,Amount ($M),Date,HQ,Sector,Series,Source
https://www.gonoise.com/,$20.00,09/04/2025,Gurugram,Smartwatch Brand,,https://entrackr.com/exclusive/exclusive-bose-doubles-down-on-noise-with-20-mn-investment-8943009
https://www.vimano.biz/,$3.00,07/04/2025,Bengaluru,Nanotech,Seed,https://entrackr.com/snippets/vimano-raises-rs-25-cr-in-seed-round-led-by-ankur-capital-8933840
https://eatbetterco.com/,$1.96,09/04/2025,Jaipur,Snack Brand,Pre-Series A,https://entrackr.com/snippets/eat-better-co-bags-rs-17-cr-in-pre-series-a-round-8942690
https://innovist.com/,$16.00,07/04/2025,Gurugram,Personal Care,Series B,https://entrackr.com/news/innovist-raises-rs-136-cr-led-by-icici-venture-accel-exits-8934341
https://www.bhagva.in/,$1.00,09/04/2025,Delhi,Digital spiritual platform,Pre-Series A,https://entrackr.com/snippets/digital-spiritual-platform-bhagva-raises-1-mn-in-pre-series-a-round-8943087
https://easebuzz.in/,$30.00,07/04/2025,Pune,Fintech - Digital Payments,,https://entrackr.com/news/easebuzz-raises-30-mn-plans-ipo-in-2-3-years-8933729
https://scoutflo.com/,$0.16,08/04/2025,Thane,DevOps,Pre-Seed,https://entrackr.com/snippets/scoutflo-raises-rs-14-cr-in-pre-seed-round-8937512
Amicco,$1.00,09/04/2025,Gurugram,B2B Automotive Marketplace,Seed,https://entrackr.com/snippets/amicco-raises-1-mn-in-seed-round-led-by-eximius-8941824
https://www.corporate.agrostar.in/,$6.70,09/04/2025,Pune,Agritech,,https://inc42.com/buzz/agrostar-bags-inr-58-cr-from-accel-india-others/
https://inatilifestyle.com/,$3.49,08/04/2025,Bengaluru,Fashion Brand,Seed,https://entrackr.com/snippets/fashion-brand-outzidr-raises-rs-30-cr-in-seed-round-from-stellaris-8938030
https://www.letstryfoods.com/,$2.50,09/04/2025,Delhi,D2C Snack Brand,,https://entrackr.com/snippets/snack-brand-lets-try-raises-25-mn-led-by-swc-global-8942343
https://bowerschool.com/,$1.33,10/04/2025,Hyderabad,Edtech,Seed,https://entrackr.com/snippets/bower-raises-rs-115-cr-in-seed-round-8947167
https://www.askmyguru.live/,$1.20,10/04/2025,Bengaluru,Spritual Tech,Seed,https://entrackr.com/snippets/lumikai-leads-12-mn-seed-round-in-askmyguru-8946838
https://juspay.io/in,$60.00,07/04/2025,Bengaluru,Fintech - Payments,Series D,https://entrackr.com/news/juspay-secures-60-mn-from-kedaara-softbank-and-accel-8934673
https://www.cautio.in/en,$1.27,08/04/2025,Bengaluru,Video Telemetics,Seed,https://entrackr.com/snippets/dashcam-startup-cautio-raises-rs-11-cr-in-seed-round-8938078
https://www.calligotech.com/,$1.10,07/04/2025,Pune,Semiconductor,Pre-Series A,https://entrackr.com/snippets/semiconductor-startup-calligo-technologies-bags-11-mn-in-pre-series-a-8934376
https://www.mosaicwellness.in/,$20.00,10/04/2025,Thane,Health and Wellness,,https://entrackr.com/exclusive/exclusive-mosaic-wellness-raises-20-mn-at-400-mn-valuation-8946136
https://eloelo.in/,$13.50,10/04/2025,Bengaluru,Live Social Entertainment,Series B,https://entrackr.com/snippets/eloelo-raises-135-mn-in-series-b-round-led-by-play-ventures-8946507
https://www.xindus.net/,$10.00,10/04/2025,Gurugram,Cross Border Logistics,Series A,https://entrackr.com/snippets/cross-border-logistics-startup-xindus-bags-10-mn-in-pre-series-a-round-8946129
