Company,Amount ($M),Date,HQ,Sector,Series,Source
https://www.nawgati.com/,$0.12,04/01/2024,Noida,Fuel Aggregator,,https://inc42.com/buzz/gails-pankh-backs-fuel-aggregator-startup-nawgati/
https://www.getonecard.app/,$11.44,04/01/2024,Pune,Fintech - Credit Card/Lending,Debt,https://entrackr.com/2024/01/exclusive-onecard-raises-rs-95-cr-debt-from-alteria/
https://curebay.com/,$7.50,05/01/2024,Bhubaneshwar,Healthtech,Series A,https://entrackr.com/2024/01/exclusive-curebay-raises-7-5-mn-from-elevar-equity/
https://tenmednetwork.com/,$0.24,04/01/2024,Hyderabad,Healthcare,Seed,https://www.vccircle.com/totalemergency-network-maidaan-raise-early-stage-funding
https://larkai.in/,$0.50,03/01/2024,Gurugram,Healthtech,Seed,https://entrackr.com/2024/01/larkai-healthcare-raises-500k-in-seed-round/
https://countrydelight.in/,$20.00,05/01/2024,Gurugram,E-Commerce - Grocery and Milk,Series E,https://entrackr.com/2024/01/country-delight-raises-20-mn-in-series-e-round/
https://vrohospitality.com/,$10.00,03/01/2024,Bengaluru,Hospitality - Food & Beverages,Bridge Round - Series A,https://entrackr.com/2024/01/vro-hospitality-raises-10-mn-led-by-axis-bank-and-gruhas/
https://devdham.com/,$0.72,03/01/2024,Noida,Devotional,Seed,https://entrackr.com/2024/01/devdham-raises-seed-round-from-titan-capital-and-others/
https://www.salaryse.com/,$5.20,02/01/2024,Gurugram,Fintech,Seed,https://entrackr.com/2024/01/exclusive-bnpl-startup-salaryse-raises-5-2-mn-from-surge-and-pravega/
https://thesettl.com/,$1.20,02/01/2024,Bengaluru,Co-Living,Pre-Series A,https://entrackr.com/2024/01/co-living-startup-settl-raises-rs-10-cr-in-pre-series-a-round/
https://wizfreight.com/,$11.24,04/01/2024,Chennai,Logistics,Series B,https://entrackr.com/2024/01/exclusive-tiger-global-backed-wiz-freight-kicks-off-series-b-round/
https://hyugalife.com/,$1.00,03/01/2024,Mumbai,E-Commerce - Health and Wellness,Seed,https://entrackr.com/2024/01/kl-rahul-backed-hyugalife-raises-1-mn/
https://maidaan.app/,,04/01/2024,Bengaluru,Edtech,Pre-Seed,https://cionews.co.in/maidaan-raises-undisclosed-amount-in-pre-seed-round/
https://www.captainfresh.in/,$13.25,03/01/2024,Bengaluru,B2B E-Commerce - Seafood,Series C,https://entrackr.com/2024/01/exclusive-captain-fresh-raises-over-13-mn-in-fresh-tranche/
