Company,Amount ($M),Date,HQ,Sector,Series,Source
Weaver Services,$170.00,19/08/2025,Mumbai,Fintech - Lending,,https://entrackr.com/snippets/lightspeed-and-premji-invest-lead-170-mn-round-in-weaver-services-9675044
https://www.houseofbiryan.com/,$3.66,19/08/2025,Mumbai,Foodtech,,https://entrackr.com/snippets/house-of-biryan-raises-rs-32-cr-from-ms-dhoni-bestvantage-and-others-9675275
https://famyo.in/,$0.46,19/08/2025,Bengaluru,Kids Lifestyle Brand,Seed,https://entrackr.com/snippets/ian-angel-fund-leads-rs-4-cr-in-seed-round-in-famyo-9675985
https://beyondappliances.in/,$4.00,19/08/2025,Bengaluru,Manufacturing - Kitchen Appliances,Series A,https://entrackr.com/snippets/beyond-appliances-raises-4-mn-in-series-a-round-led-by-fireside-ventures-9674988
https://www.mithilafoods.com/,$0.17,20/08/2025,Dumka,FMCG Brand,Seed,https://entrackr.com/snippets/mithila-foods-raises-rs-15-cr-in-seed-round-from-aviral-bhatnagars-ajvc-9679031
https://dobraindia.com/,$0.17,18/08/2025,Bengaluru,Food and Beverage Manufacturing,Seed,https://entrackr.com/snippets/dobra-raises-rs-15-cr-in-seed-round-from-d2c-insider-super-angels-fund-9672950
https://rforrabbit.com/,$27.00,19/08/2025,Ahmedabad,D2C Baby Products Brand,,https://entrackr.com/news/r-for-rabbit-raises-27-mn-led-by-filter-capital-and-3one4-capital-9676064
https://www.goldisolar.com/,$15.80,18/08/2025,Surat,Solar Energy,,https://entrackr.com/snippets/nikhil-kamath-invests-rs-1375-cr-in-goldi-solar-9673936
http://www.amnex.com/,$52.90,18/08/2025,Ahmedabad,IT,,https://entrackr.com/snippets/the-wealth-company-invests-rs-460-cr-in-ahmedabad-based-amnex-9672151
http://www.dealbasketmitra.co.in/,$1.60,21/08/2025,Gurugram,FMCG Brand,,https://entrackr.com/snippets/fmcg-startup-mitra-raises-rs-14-cr-in-bridge-round-led-by-bestvantage-9682768
https://edgehax.com/,$0.16,21/08/2025,Bengaluru,Manufacturing,Seed,https://entrackr.com/snippets/edge-ai-startup-edgehax-raises-rs-139-cr-in-seed-round-led-by-ipv-9683044
