Company,Amount ($M),Date,HQ,Sector,Series,Source
https://shiplog.in/,$0.77,07/05/2025,Gurugram,Logistics,Seed,https://entrackr.com/snippets/shiplog-raises-rs-65-cr-in-seed-round-9043416
https://www.91trucks.com/,$5.00,05/05/2025,Gurugram,Marketplace - Commercial Vehicles,Series A,https://entrackr.com/exclusive/exclusive-91trucks-begins-series-a-round-with-55x-valuation-surge-9035850
https://www.flipspaces.com/home,$35.00,07/05/2025,Mumbai,Interior Design,,https://entrackr.com/snippets/interior-design-startup-flipspaces-raises-35-mn-9043959
https://www.lifechartayurveda.in/,$0.36,05/05/2025,Gurugram,Healthcare,Seed,https://entrackr.com/snippets/lifecharts-guttify-secures-360k-from-unichem-labs-family-office-9036323
https://altdrx.com/,$2.70,05/05/2025,Bengaluru,Fintech,,https://entrackr.com/snippets/alt-drx-raises-rs-23-cr-from-qatar-development-bank-others-9036092
https://www.korinmi.com/,$0.36,06/05/2025,Gurugram,Korean Skincare,Pre-Seed,https://entrackr.com/snippets/korean-skin-clinic-korinmi-raises-rs-3-cr-in-pre-seed-round-9039962
https://bharatpe.com/,$14.70,06/05/2025,Gurugram,Fintech,Debt,https://inc42.com/buzz/exclusive-bharatpe-raises-inr-125-cr-debt-from-neo-group-trifecta/
https://storemygoods.in/,$0.46,05/05/2025,Noida,Storage Solutions,,https://entrackr.com/snippets/store-my-goods-raises-rs-4-cr-led-by-jiif-9036056
https://www.insurancesamadhan.com/,$1.00,06/05/2025,Noida,Insurance,,https://entrackr.com/snippets/insurance-samadhan-secures-rs-85-cr-to-boost-tech-infrastructure-9040178
https://www.nawgati.com/,$2.50,06/05/2025,Noida,Fuel Tech,Pre-Series A,https://entrackr.com/snippets/fuel-tech-startup-nawgati-raises-25-mn-in-pre-series-a-round-9039698
https://routematic.com/,$40.00,07/05/2025,Bengaluru,Logistics - Fleet Management,Series C,https://entrackr.com/news/routematic-raises-40-mn-led-by-fullerton-carbon-action-fund-and-shift4good-9043234
https://www.inspecity.com/,$5.60,07/05/2025,Thane,Spacetech,Seed,https://entrackr.com/snippets/spacetech-startup-inspecity-raises-56-mn-in-seed-round-9042994
https://www.celcius.in/,$30.00,06/05/2025,Mumbai,Logistics,Series B,https://entrackr.com/news/celcius-logistics-raises-rs-250-cr-in-series-b-round-9038927
https://www.footprintseducation.in/,$7.50,08/05/2025,Gurugram,Education,Series A,https://entrackr.com/snippets/tanglin-leads-75-mn-round-in-footprints-preschool-daycare-9048497
https://www.zebu.ai/,$1.00,08/05/2025,Hyderabad,Defense,Pre-Series A,https://entrackr.com/snippets/defense-tech-startup-zebu-raises-1-mn-in-pre-series-a-round-9047400
https://thegoodbug.com/,$12.00,06/05/2025,Mumbai,Health and Wellness,Series B,https://entrackr.com/snippets/gut-health-startup-the-good-bug-raises-rs-100-cr-in-series-b-round-9041027
http://www.felinespirits.in/,$0.61,08/05/2025,Delhi,Alcoholic Beverage,Pre-Series A,https://entrackr.com/snippets/feline-spirits-raises-rs-52-cr-in-pre-series-a-round-led-by-ipv-9047624
https://vaya.so/,$1.50,08/05/2025,Delhi,Astrology,,https://entrackr.com/snippets/astrology-startup-vaya-raises-15-mn-9046948
https://troovyfoods.com/,$2.30,06/05/2025,Gurugram,Food Brand,Pre-Series A,https://entrackr.com/snippets/troovy-raises-rs-20-cr-in-pre-series-a-round-led-by-fireside-ventures-9039471
https://blissclub.com/,$5.30,06/05/2025,Bengaluru,Apparel Brand,Debt + Equity,https://entrackr.com/exclusive/exclusive-d2c-startup-blissclub-secures-fresh-funds-at-flat-valuation-9040617
https://www.hightimefoods.com/,$1.20,08/05/2025,Bengaluru,Foodtech,,https://entrackr.com/snippets/foodtech-startup-high-time-foods-raises-12-mn-9046988
https://porter.in/,$200.00,08/05/2025,Bengaluru,Logistics,Series F,https://entrackr.com/news/porter-raises-200-mn-led-by-kedaara-and-wellington-management-9048693
https://www.gotrust.tech/,$0.40,08/05/2025,Noida,Privacy Compliance,Pre-Seed,https://entrackr.com/snippets/gotrust-secures-400k-in-pre-seed-funding-led-by-aevitas-capital-9047946
