Company,Amount ($M),Date,HQ,Sector,Series,Source
https://www.abcoffee.in/,$3.40,08/03/2024,Mumbai,QSR - Coffee,Series A,https://entrackr.com/2024/03/abcoffee-raises-3-4-mn-in-series-a-round/
https://rozana.in/,$22.50,05/03/2024,Delhi,E-Commerce - Rural Commerce,,https://entrackr.com/2024/03/rural-commerce-startup-rozana-raises-22-5-mn-led-by-bertelsmann-india/
https://inknibs.in/,$0.88,05/03/2024,Noida,E-Commerce - Stationary,Pre-Seed,https://entrackr.com/2024/03/inknibs-raises-seed-round/
https://www.planetspark.in/,$17.00,08/03/2024,Gurugram,Edtech,Series B,https://entrackr.com/2024/03/exclusive-fiitjee-backed-planetspark-raises-fresh-funds-in-ongoing-round/
https://mycaptain.in/,$1.70,07/03/2024,Bengaluru,Edtech,,https://entrackr.com/2024/03/edtech-startup-mycaptain-raises-rs-14-cr-from-ipv-others/
https://urjasathi.com/,$0.42,05/03/2024,Lucknow,Cleantech - Solar,Seed,https://entrackr.com/2024/03/solartech-platform-urja-sathi-raises-seed-round/
https://theayurvedaexperience.com/,$27.00,08/03/2024,Gurugram,"E-Commerce - Skincare, Bodycare, Haircare",Series C,https://entrackr.com/2024/03/the-ayurveda-experience-raises-27-mn-in-series-c-led-by-jungle-ventures/
https://hack2skill.com/,$1.00,06/03/2024,"Noida ",Community Platform,Equity + Debt,https://entrackr.com/2024/03/community-platform-hack2skill-raises-1-mn-debt-equity/
https://mufingreenfinance.com/,$5.00,08/03/2024,Delhi,Fintech - EV Lending,Debt,https://entrackr.com/2024/03/electric-vehicle-financing-firm-mufin-green-raises-5-mn/
https://dubpro.ai/,$0.50,04/03/2024,Noida,AI,Seed,https://entrackr.com/2024/03/dubpro-ai-raises-500k-in-seed-round/
https://cardiotrack.io/,$2.00,04/03/2024,Bengaluru,Healthtech,Pre-Series A,https://entrackr.com/2024/03/cardiotrack-raises-2-mn-in-pre-series-a-round/
https://ei.study/,$20.00,05/03/2024,Ahmedabad,Edtech,,https://entrackr.com/2024/03/hcl-invests-20-mn-in-edtech-firm-educational-initiatives-via-secondary/
https://foxtale.in/,$14.00,07/03/2024,Mumbai,E-Commerce - Skincare,Series A,https://entrackr.com/2024/03/d2c-skincare-brand-foxtale-scoops-up-14-mn-in-new-round/
https://www.mpokket.in/,$60.00,05/03/2024,Kolkata,Fintech - Lending,Debt,https://entrackr.com/2024/03/lending-company-mpokket-raises-60-mn-debt-from-bpea-credit/
https://www.vijyafintech.com/,$0.84,05/03/2024,Surat,Fintech - Wealthtech,Seed,https://entrackr.com/2024/03/vijya-fintech-raise-rs-7-cr-in-an-angel-round/
https://www.idfy.com/,$27.00,06/03/2024,Mumbai,Fintech - Fraud Detection,,https://entrackr.com/2024/03/id-verification-platform-idfy-raises-27-mn-in-primary-and-secondary/
https://www.freestand.in/,$0.40,08/03/2024,Delhi,B2B Marketing,Seed,https://entrackr.com/2024/03/vcats-and-nocking-point-lead-400k-seed-round-in-freestand/
