Company,Amount ($M),Date,HQ,Sector,Series,Source
https://cloudextel.com/,$24.00,24/04/2024,Mumbai,Network as a Service,Debt,https://economictimes.indiatimes.com/tech/funding/network-as-a-service-provider-cloudextel-raises-rs-200-crore-debt/articleshow/109558788.cms?from=mdr
https://www.controlone.ai/,$0.35,25/04/2024,Bengaluru,Robotics - AI,,https://entrackr.com/2024/04/ai-startup-control-one-raises-350k-in-pre-seed-round/
https://plane.so/,$4.00,24/04/2024,Hyderabad,SaaS - Project Management Software,Seed,https://entrackr.com/2024/04/tech-startup-plane-raises-4-mn-in-seed-round/
https://karban.in/,$1.07,24/04/2024,Jaipur,Electronics Hardware,Seed,https://entrackr.com/2024/04/karban-raises-seed-round-led-by-all-in-capital-titan-capital-and-rainmatter/
https://www.dhruvaspace.com/,$15.00,22/04/2024,Hyderabad,Spacetech,Series A,https://entrackr.com/2024/04/dhruva-space-raises-15-mn-in-series-a-round/
https://bluwheelz.co.in/,$1.00,22/04/2024,Delhi,Logistics,Bridge Round,https://entrackr.com/2024/04/venture-catalysts-leads-1-mn-bridge-round-in-bluwheelz/
https://www.nabhdrishti.in/home,$0.36,23/04/2024,Bengaluru,Spacetech,Pre-Seed,https://entrackr.com/2024/04/nabhdrishti-aerospace-raises-pre-seed-round-led-by-iima-ventures/
https://flashaid.in/,$2.50,25/04/2024,Mumbai,Healthcare,Pre-Series A,https://entrackr.com/2024/04/healthcare-and-insurtech-startup-flashaid-raises-2-5-mn/
https://adukale.com/,$1.32,24/04/2024,Bengaluru,FMCG,Pre-Series A,https://entrackr.com/2024/04/adukale-raises-rs-11-cr-in-pre-series-a-led-by-force-ventures/
https://letstransport.in/,$22.00,24/04/2024,Bengaluru,Logistics - Truck Aggregator,Series E,https://entrackr.com/2024/04/letstransport-bags-22-mn-in-series-e-led-by-bertelsmann/
https://bobabhai.com/,$1.50,24/04/2024,Bengaluru,QSR - Tea,Seed,https://entrackr.com/2024/04/bubble-tea-brand-boba-bhai-raises-rs-12-5-cr-in-seed-round/
