Company,Amount ($M),Date,HQ,Sector,Series,Source
https://wastelink.co/,$3.00,25/08/2025,New Delhi,Food Upcycling,Series A,https://entrackr.com/snippets/clean-tech-startup-wastelink-raises-3-mn-led-by-avaana-capital-9734075
https://gokiwi.in/,$24.00,25/08/2025,Bengaluru,Fintech,Series B,https://entrackr.com/news/fintech-startup-kiwi-raises-24-mn-in-series-b-round-led-by-vertex-ventures-9730788
https://www.cuminco.com/,$1.50,27/08/2025,Gurugram,Kitchenware Brand,,https://entrackr.com/snippets/kitchenware-brand-cumin-co-raises-15-mn-led-by-fireside-ventures-9758193
https://transbnk.co.in/,$25.00,28/08/2025,Mumbai,Banking Infrastructure Platform,Series B,https://entrackr.com/news/transbnk-raises-25-mn-in-series-b-led-by-bessemer-9761128
https://palmonas.com/,$6.20,25/08/2025,Pune,Jewellery Brand,Series A,https://entrackr.com/snippets/palmonas-raises-rs-55-cr-in-series-a-round-led-by-vertex-ventures-9743288
https://www.matiks.com/,$3.10,26/08/2025,Bengaluru,Math-focused gaming,Pre-Series A,https://entrackr.com/snippets/matiks-raises-31-mn-in-pre-series-a-round-led-by-tanglin-ventures-9757041
https://peeko.shop/,$3.20,26/08/2025,Bengaluru,Quick Commerce - Babycare,,https://entrackr.com/snippets/babycare-quick-commerce-platform-peeko-raises-32-mn-led-by-stellaris-9754576
https://hexafunstyles.com/,$0.51,26/08/2025,Mumbai,Sustainable Lifestyle Accessories Brand,Seed,https://entrackr.com/snippets/hexafun-raises-rs-45-cr-in-seed-round-from-prajay-advisors-9755637
https://nuyug.com/,$0.29,27/08/2025,Delhi,Jewellery Brand,Pre-Seed,https://entrackr.com/snippets/jewellery-brand-nuyug-raises-pre-seed-round-led-by-ajvc-9758459
https://www.altumcredo.com/,$19.50,25/08/2025,Pune,Fintech,,https://entrackr.com/news/altum-credo-raises-over-19-mn-from-british-international-investment-9730805
http://www.harajukutokyocafe.jp/,$2.00,25/08/2025,Delhi,QSR Chain,Seed,https://entrackr.com/snippets/harajuku-tokyo-caf%C3%A9-raises-2-mn-in-seed-round-9734204
https://www.anmasa.com/,$1.10,27/08/2025,Gurugram,D2C - Grocery,Pre-Seed,https://entrackr.com/snippets/d2c-grocery-startup-anmasa-raises-11-mn-in-pre-seed-round-9758266
https://vutto.in/,$7.00,29/08/2025,Delhi,Used Two Wheeler Marketplace,Series A,https://entrackr.com/snippets/used-two-wheeler-marketplace-vutto-raises-7-mn-in-series-a-round-9765499
https://enmovil.ai/,$6.00,25/08/2025,Hyderabad,Full Stack AI Supply Chain,Series A,https://entrackr.com/snippets/sorin-investments-leads-6-mn-series-a-round-in-enmovil-9731102
https://www.vaave.com/,$0.75,26/08/2025,Hyderabad,Alumni Networking Platform,,https://entrackr.com/snippets/alumni-engagement-platform-vaave-raises-maiden-external-funding-9754672
https://www.credrightfinance.com/,$10.00,25/08/2025,Hyderabad,Fintech - Lending,Series B,https://entrackr.com/snippets/credright-raises-10-mn-in-series-b-led-by-abler-nordic-9731330
https://bhaobhao.in/,$0.20,28/08/2025,Mumbai,Pet Care,,https://entrackr.com/snippets/pet-care-startup-bhaobhao-raises-200k-from-angel-investors-9761296
